hs6,carbon_intensity
440122,2.45790412664464e-07
440310,2.45790412664464e-07
440311,2.45790412664464e-07
440312,2.45790412664464e-07
440500,2.45790412664464e-07
440610,2.45790412664464e-07
440611,2.45790412664464e-07
440612,2.45790412664464e-07
440690,2.45790412664464e-07
440691,2.45790412664464e-07
440692,2.45790412664464e-07
440910,2.45790412664464e-07
440920,2.45790412664464e-07
440921,2.45790412664464e-07
440922,2.45790412664464e-07
440929,2.45790412664464e-07
441090,0.000103162126220904
441111,0.000103162126220904
441112,0.000103162126220904
441113,0.000103162126220904
441114,0.000103162126220904
441119,0.000103162126220904
441121,0.000103162126220904
441129,0.000103162126220904
441131,0.000103162126220904
441139,0.000103162126220904
441191,0.000103162126220904
441192,0.000103162126220904
441193,0.000103162126220904
441194,0.000103162126220904
441199,0.000103162126220904
441300,0.000103162126220904
470100,0.000347153798341289
470200,0.000347153798341289
470311,0.000347153798341289
470319,0.000347153798341289
470321,0.000347153798341289
470329,0.000347153798341289
470411,0.000347153798341289
470419,0.000347153798341289
470421,0.000347153798341289
470429,0.000347153798341289
470500,0.000347153798341289
470610,0.000347153798341289
470620,0.000347153798341289
470630,0.000347153798341289
470691,0.000347153798341289
470692,0.000347153798341289
470693,0.000347153798341289
442191,0.000567077230214008
442199,0.000567077230214008
480100,0.000567077230214008
480210,0.000567077230214008
480220,0.000567077230214008
480240,0.000567077230214008
480251,0.000567077230214008
480252,0.000567077230214008
480253,0.000567077230214008
480254,0.000567077230214008
480255,0.000567077230214008
480256,0.000567077230214008
480257,0.000567077230214008
480258,0.000567077230214008
480260,0.000567077230214008
480261,0.000567077230214008
480262,0.000567077230214008
480269,0.000567077230214008
480300,0.000567077230214008
480411,0.000567077230214008
480419,0.000567077230214008
480421,0.000567077230214008
480429,0.000567077230214008
480431,0.000567077230214008
480439,0.000567077230214008
480441,0.000567077230214008
480442,0.000567077230214008
480449,0.000567077230214008
480451,0.000567077230214008
480452,0.000567077230214008
480459,0.000567077230214008
480511,0.000567077230214008
480512,0.000567077230214008
480519,0.000567077230214008
480524,0.000567077230214008
480525,0.000567077230214008
480530,0.000567077230214008
480540,0.000567077230214008
480550,0.000567077230214008
480591,0.000567077230214008
480592,0.000567077230214008
480593,0.000567077230214008
480610,0.000567077230214008
480620,0.000567077230214008
480630,0.000567077230214008
480640,0.000567077230214008
480700,0.000567077230214008
480710,0.000567077230214008
480790,0.000567077230214008
480791,0.000567077230214008
480799,0.000567077230214008
480820,0.000567077230214008
480830,0.000567077230214008
480840,0.000567077230214008
480890,0.000567077230214008
480910,0.000567077230214008
480920,0.000567077230214008
480990,0.000567077230214008
481011,0.000567077230214008
481012,0.000567077230214008
481013,0.000567077230214008
481014,0.000567077230214008
481019,0.000567077230214008
481021,0.000567077230214008
481022,0.000567077230214008
481029,0.000567077230214008
481031,0.000567077230214008
481032,0.000567077230214008
481039,0.000567077230214008
481091,0.000567077230214008
481092,0.000567077230214008
481099,0.000567077230214008
481110,0.000567077230214008
481121,0.000567077230214008
481129,0.000567077230214008
481131,0.000567077230214008
481139,0.000567077230214008
481140,0.000567077230214008
481141,0.000567077230214008
481149,0.000567077230214008
481151,0.000567077230214008
481159,0.000567077230214008
481160,0.000567077230214008
481190,0.000567077230214008
481390,0.000567077230214008
761690,0.000567077230214008
844331,0.000567077230214008
844332,0.000567077230214008
844339,0.000567077230214008
844391,0.000567077230214008
844399,0.000567077230214008
845610,0.000567077230214008
