version,treat_year,norm_year,year,supplier_role,group,mean_share,n_cells,ci_lo,ci_hi
treat_2017,2017,2016,2013,Bottom-omega supplier,Other (Q1-Q3),0.379658794993102,378,0.337800246747726,0.421710571431364
treat_2017,2017,2016,2014,Bottom-omega supplier,Other (Q1-Q3),0.438676282028107,398,0.397017212745254,0.478159148144778
treat_2017,2017,2016,2015,Bottom-omega supplier,Other (Q1-Q3),0.423420205251435,423,0.385272957862647,0.461887797894666
treat_2017,2017,2016,2016,Bottom-omega supplier,Other (Q1-Q3),0.443271806120371,421,0.409286749799427,0.47821626375071
treat_2017,2017,2016,2017,Bottom-omega supplier,Other (Q1-Q3),0.442918633502067,394,0.404971524230391,0.48236915748014
treat_2017,2017,2016,2018,Bottom-omega supplier,Other (Q1-Q3),0.426466240992696,383,0.387725087123328,0.469617499699437
treat_2017,2017,2016,2019,Bottom-omega supplier,Other (Q1-Q3),0.433882294031655,372,0.394337772112699,0.473306453170204
treat_2017,2017,2016,2020,Bottom-omega supplier,Other (Q1-Q3),0.418797520412875,357,0.375399637315844,0.462374524111379
treat_2017,2017,2016,2021,Bottom-omega supplier,Other (Q1-Q3),0.408953557888963,358,0.368953862787228,0.451001553085148
treat_2017,2017,2016,2022,Bottom-omega supplier,Other (Q1-Q3),0.354936082313378,343,0.311532776031696,0.398212842737796
treat_2017,2017,2016,2005,Bottom-omega supplier,Top quartile,0.163496141962912,87,0.0997680058205064,0.241844170526067
treat_2017,2017,2016,2006,Bottom-omega supplier,Top quartile,0.250052471235865,99,0.176425314050576,0.324749875734304
treat_2017,2017,2016,2007,Bottom-omega supplier,Top quartile,0.189577138456402,100,0.130182011068081,0.257931741159377
treat_2017,2017,2016,2008,Bottom-omega supplier,Top quartile,0.206411412280838,111,0.150000988855702,0.273274723818432
treat_2017,2017,2016,2009,Bottom-omega supplier,Top quartile,0.261026505163972,123,0.195859775034398,0.33045118222378
treat_2017,2017,2016,2010,Bottom-omega supplier,Top quartile,0.293838466794771,122,0.214239627562788,0.367347277789699
treat_2017,2017,2016,2011,Bottom-omega supplier,Top quartile,0.281221298557605,127,0.213526941128576,0.346315960522598
treat_2017,2017,2016,2012,Bottom-omega supplier,Top quartile,0.284120158775322,128,0.218569583447955,0.342704276999188
treat_2017,2017,2016,2013,Bottom-omega supplier,Top quartile,0.327274818446694,127,0.263165229750983,0.393303521278649
treat_2017,2017,2016,2014,Bottom-omega supplier,Top quartile,0.347675901050714,135,0.28535404297918,0.413086879614984
treat_2017,2017,2016,2015,Bottom-omega supplier,Top quartile,0.282944450648478,144,0.233613385146777,0.340834834219278
treat_2017,2017,2016,2016,Bottom-omega supplier,Top quartile,0.253132180112173,144,0.206592139762265,0.302273992922441
treat_2017,2017,2016,2017,Bottom-omega supplier,Top quartile,0.257685050465664,140,0.207305379812238,0.31011320501326
treat_2017,2017,2016,2018,Bottom-omega supplier,Top quartile,0.242857611099772,137,0.191792180909696,0.295131540031717
treat_2017,2017,2016,2019,Bottom-omega supplier,Top quartile,0.2803982356353,133,0.221537867009113,0.341512265229225
treat_2017,2017,2016,2020,Bottom-omega supplier,Top quartile,0.268726729482582,127,0.211892843924911,0.333393958699144
treat_2017,2017,2016,2021,Bottom-omega supplier,Top quartile,0.278591083517978,126,0.216260901380391,0.342057127914315
treat_2017,2017,2016,2022,Bottom-omega supplier,Top quartile,0.290013104551913,114,0.221931664971299,0.362937021626928
treat_2017,2017,2016,2005,Top-omega supplier,All cells,0.324425468706682,354,0.279774846386074,0.37353022084156
treat_2017,2017,2016,2006,Top-omega supplier,All cells,0.28089212108859,384,0.239624709258772,0.322069018418191
treat_2017,2017,2016,2007,Top-omega supplier,All cells,0.314720827304417,393,0.273071730310339,0.354294495412533
treat_2017,2017,2016,2008,Top-omega supplier,All cells,0.317288954807775,417,0.27583886609061,0.354729368729524
treat_2017,2017,2016,2009,Top-omega supplier,All cells,0.352570259735251,467,0.313695249111798,0.38956103061741
treat_2017,2017,2016,2010,Top-omega supplier,All cells,0.319104293193467,473,0.281515588637828,0.358159430719745
treat_2017,2017,2016,2011,Top-omega supplier,All cells,0.39869003130873,495,0.358797439450745,0.433249463953165
treat_2017,2017,2016,2012,Top-omega supplier,All cells,0.389405466410851,502,0.351893254747578,0.431359477498532
treat_2017,2017,2016,2013,Top-omega supplier,All cells,0.406609784751876,505,0.37096728796577,0.442954812260221
treat_2017,2017,2016,2014,Top-omega supplier,All cells,0.396369350364841,533,0.357978183469872,0.430475618642494
treat_2017,2017,2016,2015,Top-omega supplier,All cells,0.469807164584748,567,0.437247343648339,0.503065052803684
treat_2017,2017,2016,2016,Top-omega supplier,All cells,0.463262294476293,565,0.431230235696878,0.496691840968476
treat_2017,2017,2016,2017,Top-omega supplier,All cells,0.435300175449654,534,0.402776761066156,0.469748257773956
treat_2017,2017,2016,2018,Top-omega supplier,All cells,0.426588154405478,520,0.392544613664209,0.456195074711188
treat_2017,2017,2016,2019,Top-omega supplier,All cells,0.402186778395557,505,0.367619007367619,0.438181594824364
treat_2017,2017,2016,2020,Top-omega supplier,All cells,0.384411514122,484,0.350092466934172,0.41872881518994
treat_2017,2017,2016,2021,Top-omega supplier,All cells,0.390879222503258,484,0.353683606095088,0.427066437948528
treat_2017,2017,2016,2022,Top-omega supplier,All cells,0.409502497941188,457,0.368294610990473,0.446812195572211
treat_2017,2017,2016,2005,Top-omega supplier,Other (Q1-Q3),0.284689073478207,267,0.230735474249443,0.336848112701179
treat_2017,2017,2016,2006,Top-omega supplier,Other (Q1-Q3),0.239881620665913,285,0.197194984771946,0.284264243041642
treat_2017,2017,2016,2007,Top-omega supplier,Other (Q1-Q3),0.260494726608042,293,0.216413208363409,0.30426957025533
treat_2017,2017,2016,2008,Top-omega supplier,Other (Q1-Q3),0.253408524152541,306,0.206842829707032,0.29828282793483
treat_2017,2017,2016,2009,Top-omega supplier,Other (Q1-Q3),0.310218922550136,344,0.262312333355378,0.352744430101379
treat_2017,2017,2016,2010,Top-omega supplier,Other (Q1-Q3),0.297910581589456,351,0.255842362552341,0.341269869538119
treat_2017,2017,2016,2011,Top-omega supplier,Other (Q1-Q3),0.363836971254768,368,0.318794200699311,0.410018038646346
treat_2017,2017,2016,2012,Top-omega supplier,Other (Q1-Q3),0.346586416566981,374,0.305968350409362,0.393000116128251
treat_2017,2017,2016,2013,Top-omega supplier,Other (Q1-Q3),0.371339030591057,378,0.32671514836652,0.411648630472353
treat_2017,2017,2016,2014,Top-omega supplier,Other (Q1-Q3),0.357735887897298,398,0.318174825858709,0.400670124029212
treat_2017,2017,2016,2015,Top-omega supplier,Other (Q1-Q3),0.421948644417958,423,0.38331962851349,0.461447688351996
treat_2017,2017,2016,2016,Top-omega supplier,Other (Q1-Q3),0.407155649494227,421,0.370248802985509,0.448082668385726
treat_2017,2017,2016,2017,Top-omega supplier,Other (Q1-Q3),0.374656383452318,394,0.338541465914667,0.417832796163316
treat_2017,2017,2016,2018,Top-omega supplier,Other (Q1-Q3),0.367133626644921,383,0.329713017741548,0.406249002511801
treat_2017,2017,2016,2019,Top-omega supplier,Other (Q1-Q3),0.349875282163459,372,0.308973922021505,0.39153817269462
treat_2017,2017,2016,2020,Top-omega supplier,Other (Q1-Q3),0.328452028886568,357,0.286934014088457,0.369737817391551
treat_2017,2017,2016,2021,Top-omega supplier,Other (Q1-Q3),0.340685443392065,358,0.299643220681374,0.381329901679431
treat_2017,2017,2016,2022,Top-omega supplier,Other (Q1-Q3),0.383810056138567,343,0.342110589753428,0.431068508780127
treat_2017,2017,2016,2005,Top-omega supplier,Top quartile,0.446375095442346,87,0.352849727167804,0.539744836414332
treat_2017,2017,2016,2006,Top-omega supplier,Top quartile,0.398952652608418,99,0.317614524975645,0.49672875749243
treat_2017,2017,2016,2007,Top-omega supplier,Top quartile,0.473603302344798,100,0.391518175689275,0.558556679976224
treat_2017,2017,2016,2008,Top-omega supplier,Top quartile,0.493391763641123,111,0.407805169878743,0.577801866500024
treat_2017,2017,2016,2009,Top-omega supplier,Top quartile,0.471016275927769,123,0.395660260106892,0.550849921406688
treat_2017,2017,2016,2010,Top-omega supplier,Top quartile,0.380079643791893,122,0.301287915000863,0.460065739655721
treat_2017,2017,2016,2011,Top-omega supplier,Top quartile,0.499681575402099,127,0.422714345348339,0.576743148452077
treat_2017,2017,2016,2012,Top-omega supplier,Top quartile,0.514517377673407,128,0.447187344115808,0.588291536822817
treat_2017,2017,2016,2013,Top-omega supplier,Top quartile,0.51158887981321,127,0.439042769312049,0.588618596908477
treat_2017,2017,2016,2014,Top-omega supplier,Top quartile,0.510266521195081,135,0.446350693236099,0.577271637401652
treat_2017,2017,2016,2015,Top-omega supplier,Top quartile,0.610391567574694,144,0.552758494670571,0.668157202003487
treat_2017,2017,2016,2016,Top-omega supplier,Top quartile,0.627296305153027,144,0.567527868932134,0.68339271530164
treat_2017,2017,2016,2017,Top-omega supplier,Top quartile,0.605969132927872,140,0.544350280991284,0.66348572080739
treat_2017,2017,2016,2018,Top-omega supplier,Top quartile,0.592800447341925,137,0.528379561348621,0.653719244934658
treat_2017,2017,2016,2019,Top-omega supplier,Top quartile,0.548501640037212,133,0.483932410820549,0.614467867750525
treat_2017,2017,2016,2020,Top-omega supplier,Top quartile,0.541714948996403,127,0.473403940205643,0.610593671141681
treat_2017,2017,2016,2021,Top-omega supplier,Top quartile,0.533493293311251,126,0.462416107853679,0.599729215100121
treat_2017,2017,2016,2022,Top-omega supplier,Top quartile,0.486805195645567,114,0.413672646697357,0.563442366248531
