buyer,seller_nace4d,top_supplier,omega_top,bot_supplier,omega_bot,omega_gap,int_nace4d_spend,sum_buyer_tc,n_yr,nace4d_input_share,version,treat_year,topQ_nace4dshare,topQ_omegagap
CC17A49A3D2D52F3D8C1CEB869CCA5096C549CFAE3A0D6CB09EA694C2F81F81F,2351,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,3.82449630403523e-05,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0,3.82449630403523e-05,2426691.08007813,25994142,2,0.093355305979252,treat_2008,2008,TRUE,FALSE
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,2014,CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,0.000148570594989111,3E3B4F46B106CE29E3C1F78D77C75FCF3439DB1A69C12E86777870BA2FF96AFE,0,0.000148570594989111,2817.37008666992,282512162,2,9.97256212520126e-06,treat_2008,2008,FALSE,FALSE
CC65917C7CF2644290617174C31B7E8C05CA4EEDE602B3AA5F2FD2587CA1468C,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,44335725.4899902,282512162,2,0.156933864992298,treat_2008,2008,TRUE,TRUE
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,2229,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,1.06124295585041e-06,A867D7F1BC4AB6DD60078ED60C319E413BC789870B5BF7E1BEF246C6D203F512,0,1.06124295585041e-06,10884328,381876799,2,0.0285021976420201,treat_2008,2008,TRUE,FALSE
CCB5EA9562B416C6ED6C01741084ED901E8D2DB7C6696C385FC9D2118B26A43E,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,3521722.40625,381876799,2,0.0092221428886807,treat_2008,2008,FALSE,TRUE
CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,2941843.63998413,321993125,2,0.00913635544232235,treat_2008,2008,FALSE,TRUE
CDB2071E463BADC97EA21812D5D2156B3D0E6D05E9D107EFFBD8EE26C363C39E,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,153668.2734375,505783078,2,0.000303822488575824,treat_2008,2008,FALSE,TRUE
CF7DA54A2F5395AFC836CC1EAA35068820907CE5CD0E61F6C747FEB86128AFE2,1320,7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,3.84489142781168e-08,CF7DA54A2F5395AFC836CC1EAA35068820907CE5CD0E61F6C747FEB86128AFE2,0,3.84489142781168e-08,4055219.765625,195217469,2,0.0207728324027447,treat_2008,2008,FALSE,FALSE
D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,1105,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,3.86397618937294e-05,D192DDE8580A23934849226460762419C2A29C026445388AEC31D2F6CFE1DEE5,0,3.86397618937294e-05,1505569.27539063,20107332,2,0.0748766308424522,treat_2008,2008,TRUE,FALSE
D24CFD4E4D07CA02994732D641C177D71F3ABA14D8EBD52CB9EAC7C559942972,4673,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000142952612818147,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,0,0.000142952612818147,1126700.26321411,8537468,2,0.131971242904115,treat_2008,2008,TRUE,FALSE
D2E36629C57DE7C3DE50105733271BC0699A14DC45E956E39883988835BB92F2,2351,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,3.82449630403523e-05,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0,3.82449630403523e-05,205042.439453125,112658916,2,0.00182002851379402,treat_2008,2008,FALSE,FALSE
D3B615A03010104B09E4C88B29B0A80A823664C2897B33D069EBA714719DF84B,1051,E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,6.54164203332758e-06,24EC9B9D0111DCD6D335B5F1A858B1F4086C18CB005053FE84A5F27D5EA4B086,0,6.54164203332758e-06,3074726.57623291,79979152,2,0.0384441007355631,treat_2008,2008,TRUE,FALSE
D4226E8E76E93ACBF5668C753A6CB409F8D7B2C8085F0AB7B23600B91AA57881,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,68DC8BCF66B5C19AE14A0641B5976AED28CC1A1209CE9BAD3980A2C7AEB618D7,0,8.25574858824201e-06,175752.6015625,32747620,2,0.0053668816714772,treat_2008,2008,FALSE,FALSE
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,4211,52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,0.000432901544261535,E14B333E63B5525E292C27BD674CC465CFBEF8BC5ECBC8532E54CEAC6E89FB40,0,0.000432901544261535,646903.583892822,157742845,2,0.00410100111921287,treat_2008,2008,FALSE,TRUE
D58518D29BDB13652ED33A3F9A10394D7D047FEDBC30A1F05F7C08D082F2E72A,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,61CE1E059D5C7F1EFB93A2EBFCF5C1706E402C91F3EC2954C003784C58232EDD,0,8.25574858824201e-06,32082.2518152127,243241488,2,0.000131894653658806,treat_2008,2008,FALSE,FALSE
D5E781A11CA2A2FAE4A0408228F99A7682E9401A0D27A8C838362107C97E1373,2120,8E3D3FC7191560A9E4D5B211FC45FE512AA082410BBB6BCCBDAA72758D07EDDA,1.44762901319485e-06,8AAE986819CEAEE2C7B6BA8C06577110220ADF9EBD9553DF0CB6A8323601F0F0,0,1.44762901319485e-06,205068.148620606,64398663,2,0.00318435413201988,treat_2008,2008,FALSE,FALSE
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,1712,EE1CC683DC430F9FD34068CC8A9EB02D8B711844ECEB463B526854EAFD885B6D,7.97125244171911e-05,9F72F5EC2B91E6C8B9016E1CE52960C84D7C404F13131CBF0C0C1E05E418F250,0,7.97125244171911e-05,3006757.82006836,3913538777,2,0.00076829641697667,treat_2008,2008,FALSE,FALSE
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,674064315.20752,3913538777,2,0.172239079160022,treat_2008,2008,TRUE,TRUE
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,2314,5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,1.93483990171189e-05,257FDDCB07D4D7028707E9708179CBE6D1755E141E9238923EDD7D452E929734,0,1.93483990171189e-05,234508.171875,136785482,2,0.00171442296686866,treat_2008,2008,FALSE,FALSE
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,2351,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,3.82449630403523e-05,B8FDF1A99C14812F711B9B01A2C27EC7B85C6A71A20AB98121F00747A42E5B58,0,3.82449630403523e-05,5502468.96875,136785482,2,0.0402269954990545,treat_2008,2008,TRUE,FALSE
D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,4673,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000142952612818147,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,0,0.000142952612818147,13675164.5233154,136785482,2,0.0999752628960684,treat_2008,2008,TRUE,FALSE
D844F798B03753F540F71E4438B149CB07351BAF6C911D69AE023D8F57771BC6,1320,7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,3.84489142781168e-08,FBFE1AC15034E98B48A517FAB76ABE688BF75B5145AA9DBB14612BC007C1B14F,0,3.84489142781168e-08,15417.2198486328,107419012,2,0.000143524126330941,treat_2008,2008,FALSE,FALSE
D844F798B03753F540F71E4438B149CB07351BAF6C911D69AE023D8F57771BC6,1393,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,2.18514836381663e-08,B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,0,2.18514836381663e-08,37388.8999023438,107419012,2,0.000348065944810065,treat_2008,2008,FALSE,FALSE
D93064FA7195F71AB1EF712558916F5BABE289000AAC3712CB4EB1B41CD26F54,1041,93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,2.89286490879049e-06,D8A676D0FF327303C5AC7008A1874119AE5C02F43E14F0C1FC7DBBC753A89D1E,0,2.89286490879049e-06,1646554.88745117,555447986,2,0.00296437277468348,treat_2008,2008,FALSE,FALSE
DDC3B17A34F8667CED6703241DF97230AA7CD2C10353F540926E2D4BFC42DDE5,1105,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,3.86397618937294e-05,539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,0,3.86397618937294e-05,469867.243896484,15575601,2,0.0301668772778967,treat_2008,2008,TRUE,FALSE
DFBE9E5ECB29022D9A7FC8476D08C6EABF039982CE89FCBF6E240ACBCB8888F8,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,AA87309A737CBB71FCAA97B6666221C793EEB9AAA338E4C5DC338835324DBB38,0,8.25574858824201e-06,71441.25,100412477,2,0.000711477817642124,treat_2008,2008,FALSE,FALSE
DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,4673,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000142952612818147,BDB487043B7808B72DD228FD052A4E174394AE80CFCAA8177443DD571822FE82,0,0.000142952612818147,151781.859985352,25476974,2,0.00595760940782652,treat_2008,2008,FALSE,FALSE
E13616454E4BF3380DD212D13614225515EF33F6F9CFECA55E3C83D914B311D0,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,CD862FFAF195F06877AE4815D81FDFFCB454147B4CAB0C53BD6FD33F3D619DF1,0,8.25574858824201e-06,2602392.56982422,325303066,2,0.00799990175876245,treat_2008,2008,FALSE,FALSE
E20989B41448E29218B68D9BA763CE8082FF6FF4B9D8B813E2C453F9A117DA63,1051,E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,6.54164203332758e-06,24EC9B9D0111DCD6D335B5F1A858B1F4086C18CB005053FE84A5F27D5EA4B086,0,6.54164203332758e-06,3406995.20556641,143110021,2,0.0238068248593605,treat_2008,2008,TRUE,FALSE
E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,809521.420191208,164331829,2,0.00492613892949009,treat_2008,2008,FALSE,TRUE
E3A5A7B89C7A6E6DADA0DB86D1796A9F3190EBA6853B98B1A80ACEA6D3329A4A,2229,DAEA45B1C32A96BEF3B14822D96C2FE56C613857921FE02B9603218C0CB7CEF2,1.06124295585041e-06,DD08B601EBB20E9049937EFCA68F187630995849BF698CC93C86C3024F7D4981,0,1.06124295585041e-06,240694.448242188,6803351680,2,3.53788043839867e-05,treat_2008,2008,FALSE,FALSE
E3A5A7B89C7A6E6DADA0DB86D1796A9F3190EBA6853B98B1A80ACEA6D3329A4A,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,129980356.808594,6803351680,2,0.0191053414437917,treat_2008,2008,FALSE,TRUE
E4DA9495707D565900C29277A0D9B92293A5FEEFE6E3D01C4A9EA386D93493B5,2314,5F38654B8D559290F7091D877D2F5AB22BBD287F5C18610884DFAD6648159F90,1.93483990171189e-05,257FDDCB07D4D7028707E9708179CBE6D1755E141E9238923EDD7D452E929734,0,1.93483990171189e-05,188482.902099609,20068847,2,0.0093918151899613,treat_2008,2008,FALSE,FALSE
E4DA9495707D565900C29277A0D9B92293A5FEEFE6E3D01C4A9EA386D93493B5,4673,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000142952612818147,79B63230F71E27B0B009FAEE092B4649C8CEF6C842DF1E9548C74ADA7F1A7DEB,0,0.000142952612818147,1942717.90515137,20068847,2,0.096802666598204,treat_2008,2008,TRUE,FALSE
E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,0,8.25574858824201e-06,50710023.0699463,611075135,2,0.0829849230732425,treat_2008,2008,TRUE,FALSE
E5ABBAFE31944B33EB97FA66732B5A526F09B5C9B1CF3181F3361151C0AA9EB7,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,60163345.375,611075135,2,0.0984549066539911,treat_2008,2008,TRUE,TRUE
E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,2351,1EB11C8C03D563589A1E83AF2856341DABF421EDF816A205EC6A0E9C90EACF10,3.82449630403523e-05,E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,0,3.82449630403523e-05,23262805.875,348101119,2,0.0668277250639921,treat_2008,2008,TRUE,FALSE
E73499FBECC0CB6673265DCBB14DB6C443A7EF3C84F99944FBE276F01196804E,1393,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,2.18514836381663e-08,3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,0,2.18514836381663e-08,173197.50213623,10984600,2,0.0157673016892951,treat_2008,2008,FALSE,FALSE
E7FC48CB1FB093AFEC490CB8E5551CD881007D0E7BF6DA944B4DC4B2A5944804,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,73911.3702392578,656136163,2,0.000112646390196386,treat_2008,2008,FALSE,TRUE
E960E6FEE8969FB7389229FEC9909A4AE8924C8D288A1D7C78D5252939037603,1031,1629E9233A9D8C0E17FE5852F17030A4B06A38832FCB56CFA37AFC6A42F63349,0.000131960772208984,A1E9FE762ACC4DE886908DD38F550AAC93E153911553A0EE13701CA7E35CD778,0,0.000131960772208984,24110.8701171875,246384921,2,9.78585459667294e-05,treat_2008,2008,FALSE,FALSE
EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,1039,EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,2.27170419453091e-05,9667C5CF58D6CB9771EC341CAB64A74403932D3C04CA637E179C6732494E3956,0,2.27170419453091e-05,266190.48046875,230267656,2,0.00115600464734287,treat_2008,2008,FALSE,FALSE
EC16CF6E5DB30D5F72A23EE733C157F7D4468D1D2E6C57368EF319EF4E0E1194,2120,8E3D3FC7191560A9E4D5B211FC45FE512AA082410BBB6BCCBDAA72758D07EDDA,1.44762901319485e-06,8AAE986819CEAEE2C7B6BA8C06577110220ADF9EBD9553DF0CB6A8323601F0F0,0,1.44762901319485e-06,747318.055908203,196019934,2,0.00381245948133113,treat_2008,2008,FALSE,FALSE
EC8F3FF55DD9C8425954CEDD261E20735DC68010CDA9E0A3BE7D3C439ED1273D,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,1163822.24023438,112379867,2,0.0103561453781964,treat_2008,2008,FALSE,TRUE
ECC4D226D87A0382C9F834D6A67C97816AC09552F57CC8085637068EA23F83E6,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,ECC4D226D87A0382C9F834D6A67C97816AC09552F57CC8085637068EA23F83E6,0,8.25574858824201e-06,531294.961181641,56997691,2,0.00932134182736702,treat_2008,2008,FALSE,FALSE
EDD882111F78B7A2F97856D89A3CE0B69F47D22E439CE75BACA00216DED4F059,1105,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,3.86397618937294e-05,A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,0,3.86397618937294e-05,25608.0400390625,220273951,2,0.00011625541705139,treat_2008,2008,FALSE,FALSE
EFD73DAD6F8998209721807EF3E22D15847BC9046380DBEBCB4A10F5234013DA,1105,82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,3.86397618937294e-05,539DFF8A5B778AB035491D14825C7B39DA46F67FAB72F13B77AEF41EB8525850,0,3.86397618937294e-05,87230.9995727539,51819039,2,0.00168337740830651,treat_2008,2008,FALSE,FALSE
EFD73DAD6F8998209721807EF3E22D15847BC9046380DBEBCB4A10F5234013DA,1107,1CB37AB74478F9C217EFCFDA2843A640F506101BDE944EFD19E87241396C4A1C,3.1407618166918e-07,1AAEC2DDC440891E4E4268A5632FEA03CE73F0F3C2F86F4A98909BDBC21759EA,0,3.1407618166918e-07,1336368.04296875,51819039,2,0.0257891321174202,treat_2008,2008,TRUE,FALSE
EFEF2006408C9BF676E67DFD79CA4AC8F4E2236396773A1B07910F455A630AEE,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,07397C569A6F3EE3D320F358AC14FDDA7968E82875635449E3BD95D1834FC0E5,0,0.000229158205560246,3056918.34130859,86621470,2,0.0352905387233511,treat_2008,2008,TRUE,TRUE
F072F156E3227DF942E6970352EB4178581C345C7A70BC7578A28A1B52281D20,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,0E6E41DA993142E6DE05A8BAB736CDD2C61EFA0D04650E9F6C860FE4EA7242B8,0,8.25574858824201e-06,3833221.44995117,170097783,2,0.0225353992412186,treat_2008,2008,FALSE,FALSE
F31267A358BD041181683AC6E42E8AA92ECD54A4C7B4988A4B347C94BAC3182D,4673,DFE84999859FA7A6205AF0220585AD1C09A9628C9E358622CBCEA2E6DACBBBF1,0.000142952612818147,D82FCA5EB77F34BBE9ECE5724738742F9A62D9FF275E1F76824004CA3EAE2729,0,0.000142952612818147,1193348.53109741,89409263,2,0.013347034647824,treat_2008,2008,FALSE,FALSE
F67F71F147E1CB5AEFA4E81D4CF30FD406FD11D5180E30DE707A48959D8C18A2,3030,06293F6EE72354A5EEC27E3925EA2F31420BC3BF0D984801512A4FB156358E10,5.37187733197032e-07,90DF335452ADF162F0FF9414711D7109740068548B3DBD2368C703D1DFE15125,0,5.37187733197032e-07,48436.5595703125,182824551,2,0.000264934656233957,treat_2008,2008,FALSE,FALSE
F67F71F147E1CB5AEFA4E81D4CF30FD406FD11D5180E30DE707A48959D8C18A2,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,956528.296875,182824551,2,0.00523194664853847,treat_2008,2008,FALSE,TRUE
F6B7A7277CE20E0CEE0174773B8432DA1F6E239BD53990F578224B8926DA57FB,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,28446.169921875,13973618,2,0.00203570542159339,treat_2008,2008,FALSE,TRUE
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,2014,AFCA27A1F1BB2F7C605C4B1753142D734EB685C1A44B33B33D43D3893BB18C10,3.93079763820856e-05,F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,0,3.93079763820856e-05,53855527.2402954,10405163029,2,0.00517584655715589,treat_2008,2008,FALSE,FALSE
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,97961503.6699219,10405163029,2,0.00941470147050032,treat_2008,2008,FALSE,TRUE
FB2B8908754934888CC757CC0F6EE2703BE855409C950BBC9F8E3217F1EFD3EF,1393,1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,2.18514836381663e-08,C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,0,2.18514836381663e-08,67363.2109069824,3779523,2,0.0178232043850461,treat_2008,2008,FALSE,FALSE
FBBAE30BA91C2815D3C929046574BC83F9154905DFEE1D10C9A413585C9CB50A,2014,7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8.25574858824201e-06,F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,0,8.25574858824201e-06,1730616.22265625,205575837,2,0.00841838344384924,treat_2008,2008,FALSE,FALSE
FE0492BB9292D51D5FF951AB61893AE3823D71A3A735CB603337AB6AA068FFAE,3511,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000229158205560246,D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,0,0.000229158205560246,13102210.9400024,,,,treat_2008,2008,,TRUE
FEEB72045B9C8E1D1E438797096A98DC8041A48A1AE7399FE650621711D8BAB3,2311,7EFE7AC47DF7A0E69E1E4909A7C14C4BEF034F82D4F05F3C3F42A2942791E0CA,6.72193376993775e-05,B2E0D78A7F730C32AF9265FD7637D341F281207F62358847026025605C8611C2,1.24978930056768e-05,5.47214446937007e-05,5351385,56167677,2,0.0952751704507915,treat_2008,2008,TRUE,FALSE
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,1039,EA1B2625F236F386C8047A4FF05EEFA589BC2737825902CB44BC003C61070512,8.57822218278601e-07,9667C5CF58D6CB9771EC341CAB64A74403932D3C04CA637E179C6732494E3956,0,8.57822218278601e-07,95762.1787109375,1406985015,2,6.80619748540375e-05,treat_2013,2013,FALSE,FALSE
0A504C686BDD09CADD293F605C96868E0155185BFAA023B58558FEA3B3278B22,2015,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,4.60822786867951e-05,94017B9E62CF2DD7184E06909A4451225FEEB88ED86B19429927E7E0CE36D9AA,0,4.60822786867951e-05,3470129.58007812,10734101,2,0.323280876533407,treat_2013,2013,TRUE,FALSE
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,3511,539ECB9AED38AD4CD3B09BBE87B83D4D9E8F594BB312637157DF695847F9AFEC,0.0183514091385063,3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,0.000107486816462379,0.0182439223220439,34708387.34375,1364730163,2,0.0254324175465227,treat_2013,2013,TRUE,TRUE
125EA6B782DCCA982F2692424AE91CBA74A6BC3DB2028CDF4B30877325B3BAF1,2014,3C8F64AD580757BBF770B04BD52CCCE6D586313EFCC2A4893B9131A2D9846D30,5.42230381922028e-05,0E6E41DA993142E6DE05A8BAB736CDD2C61EFA0D04650E9F6C860FE4EA7242B8,0,5.42230381922028e-05,449373790.371582,55866147896,2,0.0080437582918395,treat_2013,2013,FALSE,FALSE
19D0C27E90DE05558674786A9E5A3A6FA7E77A22D3A5BE19D32C9563E05F8B60,2015,7A01DDE298CB1AB8AAB6B60D8755E5997F415CEF475BD9887E027BDBD80E1B41,4.60822786867951e-05,0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,0,4.60822786867951e-05,10368619,1184775903,2,0.00875154446823688,treat_2013,2013,FALSE,FALSE
1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,2014,3C8F64AD580757BBF770B04BD52CCCE6D586313EFCC2A4893B9131A2D9846D30,5.42230381922028e-05,0E6E41DA993142E6DE05A8BAB736CDD2C61EFA0D04650E9F6C860FE4EA7242B8,0,5.42230381922028e-05,292419984.518097,69974240076,2,0.00417896620528491,treat_2013,2013,FALSE,FALSE
2236625B9082AD13E72407B44FA2E57E4DF38D31A96018ACB660CA6A323A89F3,2732,A7E4D6C8E4978F81C59A9CE76EFE1AB662AA0F95691E0D49AD6026B12053E721,9.0814672438268e-07,13055C434C16F89924E5076AA7E7B717B1BC6C54E2E664650256886A74D5F4AB,0,9.0814672438268e-07,4935976.21875,124175340,2,0.0397500519728796,treat_2013,2013,TRUE,FALSE
387E9F4FB003C1750F4D9FFA33CB0062B0884FAFD07A70B4FA087D840A9EE79D,2444,9B43410201CE09CB26C572270E1B2418216ACA95142E50069DE00EC17DD07189,1.24545368133439e-05,F2A301FA43E273E3239D410F9F01BC528349707024EFD30B2FDEE8B9E661A155,0,1.24545368133439e-05,31826600.1875,1837607484,2,0.0173195856376366,treat_2013,2013,FALSE,FALSE
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,1031,A1E9FE762ACC4DE886908DD38F550AAC93E153911553A0EE13701CA7E35CD778,7.61343271970321e-06,70FE32E6D4C290D05B9D2182667C39C6B9FE3FE1D7631D861FA3E0AAAF1DA222,1.36945145841564e-06,6.24398126128757e-06,1251312.7109375,65866217207,2,1.89977922522096e-05,treat_2013,2013,FALSE,FALSE
