buyer,seller_nace4d,n_suppliers,total_sales_in_interval,interval
ACB0AE831AC9F6834E294B6556EEFFF48E4CCD6162BA34659A3FAFA6C0110113,2530,1,25517.1892089844,interval_2006_07
607C12C3686ADBC673955E1193298292C8D1F9077D55D3BB116A5898713FD95B,2530,1,5949.35986328125,interval_2006_07
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,2530,1,19190.5200195313,interval_2006_07
925E0082FD30E4ACB7BDD6884F0A89A35847A57E73D91359B64FACC56BB2E680,2530,1,12475.66015625,interval_2006_07
5B277F94A41B6169BA0B2A69EE4DB013F5889ABA0A1507A1A0EE1C0CE843843B,2530,1,1028,interval_2006_07
82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,2530,1,102732.3515625,interval_2006_07
9C24FDC6FB04187F3E5CE9366CA006C69ADBE2B44136E9AB999143F5F573D32D,2530,1,443.320007324219,interval_2006_07
7539C543AAB0F0CF57D1D250FCCBE9EEED83A9573A5090928727D69734CAAE0F,2530,1,10606.6904296875,interval_2006_07
F67F71F147E1CB5AEFA4E81D4CF30FD406FD11D5180E30DE707A48959D8C18A2,2530,1,34429.3793945313,interval_2006_07
A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,2530,2,708369.515625,interval_2006_07
7FFF16D6AF3991F5F45ADB9AF281E1C0DD57B05C93B160F03C9645B881C381A3,2530,1,29515.0693359375,interval_2006_07
D4712EE84FE4C1819A82650805942EEF2CA83D0B0D49334A03EDF85E9C6820BA,2530,1,62408.3984375,interval_2006_07
A0B44CF8258D0A44D27D379D0CD4B5D173FC1457A2B18D84A999423522AED2D2,2530,1,772.380004882813,interval_2006_07
78EFD077D19A87B47B806EB9E8A7D4236FAE9529E54ACBCEA5796C58A3D977FC,2530,1,27376.23046875,interval_2006_07
52CC2CBF9E3CAAF0F57404F3B203CA71D00EDB7723E195AE8A8947ADA5C06C9A,2222,1,4713.04992675781,interval_2006_07
C827BD5F1E9CF3652F0345C53157CF7ED590F253B122BE5B7FA16D382C516C16,2222,1,81675.34765625,interval_2006_07
381129D2BACBFFE88AA47CF43AAB8B0205C90F8E3B8F55424F7421B3BB765AE7,2222,1,495315.140625,interval_2006_07
6F78E965517BC786F472C49AB94D0916988D2C18461ABFA4D71260BA61CC2B92,2222,1,25145.9111328125,interval_2006_07
DDEC1F035485958FD3F89FB1EDC9309CDEF6D17E4C23C76928CBBEF8FE17E947,2222,1,3985.20007324219,interval_2006_07
E282B7153619085A768EACA37CD5EDF8E4859AB6B5D2BE62750FD4C54D5FDA30,2222,1,35062.2998046875,interval_2006_07
E13616454E4BF3380DD212D13614225515EF33F6F9CFECA55E3C83D914B311D0,2222,1,4193392.5,interval_2006_07
DF7BBA40BFE558C6594E55BBBCF3EC01A70ED7E236ADAA257F12A36B78A822AA,2222,1,3335.86010742188,interval_2006_07
D5A591F12970FA9A07BF384958F0F6686EE710F914B28B72F10557FD9FBEACFF,2222,1,3133.59008789063,interval_2006_07
19D0C27E90DE05558674786A9E5A3A6FA7E77A22D3A5BE19D32C9563E05F8B60,2222,1,487362.15625,interval_2006_07
3E3B4F46B106CE29E3C1F78D77C75FCF3439DB1A69C12E86777870BA2FF96AFE,2222,1,132350.5390625,interval_2006_07
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,2222,1,49681.87109375,interval_2006_07
AB1791DB28AAB3CA37BC83DCCC4352298911D3CAE59331134DD82CA74C9DC015,2222,1,68809.15234375,interval_2006_07
D4226E8E76E93ACBF5668C753A6CB409F8D7B2C8085F0AB7B23600B91AA57881,2222,1,6007.2001953125,interval_2006_07
6854DA9859C37927F4019AACD32C75C31AD6F02AF47E932DF02F759931F0E951,2222,1,146214.0546875,interval_2006_07
1CDD3949780E507B3C68AD9584181968A08B77EDBC68C66BF8244747F64C7E5D,2222,3,405142.448242188,interval_2006_07
7B18A4133E51FD4A4384251CF3597EEE11DBDBA51976320B6DBDBB5A0A2632C1,2222,1,17785.0400390625,interval_2006_07
2F87AA86DB9580D6326029DEB62E787E46670E76881F983E5B2676F8A9C58A5B,2222,1,3681.830078125,interval_2006_07
B9301C0397326C58B7137AB2136548EF1DE988C9BD0CD608B167051B914A00FA,2222,1,13209.6997070313,interval_2006_07
71D9C73A17A2DA917CD8E05851790A474D5C6E55E8D42BAFE57744FB5A26D869,2222,1,49427.21875,interval_2006_07
91738BC31E8682337A567C344417306B4025B0A737D605FC612A6F338F21D854,2222,1,24215.9296875,interval_2006_07
1F483A266A23939DCB5E89BFE3287E0B0F92AA045D5C0D5A6EE2A55246D81416,2222,1,1192.81994628906,interval_2006_07
5D77EB5BE9330CAEF3D55624B910700950C6A0869604107D0701426C5765DCE9,2222,1,54084.427734375,interval_2006_07
664DB8CA54C583E3D76D173173C0666AC29F7E9C06E721F7B068EF31B156B47F,2222,1,12410.4295654297,interval_2006_07
FEA23619C9CA055D4CE6052BDFD4696D6DE3EFD450237458C028D85DA3ECA980,2222,1,13468.33984375,interval_2006_07
A94C2994B1DBDF5F9EE6FA01A318F27DC9EB624BCC17F103442E9D10A04EA9DF,2222,1,16113.23046875,interval_2006_07
233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,7112,1,1130055.125,interval_2006_07
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,7112,1,609138,interval_2006_07
A183E58FD6E9210A769556E997400F5AB2F8747CA368592DCFB4BB8B7CB10859,7112,1,251116,interval_2006_07
5308BD25BF231868CDF5E678D0638CC8A076C0B8884CC2642F440D14F62DA969,2434,1,20093.5,interval_2006_07
83EF4B50AC15D4BECE9C97DA8BECD2A6FAAC7049AAE59F893F2577B461792A16,2434,1,390088.8828125,interval_2006_07
6F3A30AAD4F7A7B6441F8830AB9E332D441819733A2E53008A95BF4A008263B2,2434,1,231226.8984375,interval_2006_07
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,2434,1,246119.26171875,interval_2006_07
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,2434,1,435,interval_2006_07
E93C5AECD58329429254F9B58AD23C4A3517C57CDACB8DD2DECD73EFB2ABEB04,2434,1,44100,interval_2006_07
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,2434,1,722.039978027344,interval_2006_07
559E61D4120C59524D118A0CAF357BE2FEB5A657FD8645629D03FD4EEE9D1928,2434,1,1215.18994140625,interval_2006_07
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,2434,1,31524268.1201172,interval_2006_07
02F0BFEDEC9E92948071739F77D2CB6ABA96BFDA7163F2D7B8A21E5A354BF755,2434,1,480913.40625,interval_2006_07
98D40171626E4891E0DA4169847D69BF4819BBB41580F318AB2052803110ADCB,2434,1,125174.01171875,interval_2006_07
DE15AF10FDC1AA2F19F8E9E57D7F6C06A14CA33C65D19A0D13AD84FE0B82CC2C,2434,1,575306.9609375,interval_2006_07
BE2465281437D52ED7C2FFB25E1C75F190704B6C37112F9394FB38DD0B54DA5F,2434,1,818.25,interval_2006_07
E45F7DFD2118AFAC61600B4EB9379275E0EECB7BE145B023366FDC90584C022D,2434,1,64809.98046875,interval_2006_07
E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,2434,1,820579.78125,interval_2006_07
B9E46A6B62A0DEA407F94958C0B98973CC54B31973F54BAD759DEECF9143CB7C,2434,1,192687.796875,interval_2006_07
7539C543AAB0F0CF57D1D250FCCBE9EEED83A9573A5090928727D69734CAAE0F,2434,1,3000,interval_2006_07
F2A301FA43E273E3239D410F9F01BC528349707024EFD30B2FDEE8B9E661A155,2434,1,4541.66009521484,interval_2006_07
836B08A2619A403449CE0A3825B7CB75532E53C192D891C809C8BD6312F3826F,2434,1,6203.5,interval_2006_07
1E49FAF45ECE2DA8F61D1DC6E8AF6E58B93454A899CDAB101C92A9698DB230F4,2434,1,1401.01000976563,interval_2006_07
3C2FF786CB14EE5DD5BBB4F942014CDBFD831EA6F74B20DE240BE1963FCE60A5,2434,1,11346.83984375,interval_2006_07
26322413EBFF195CDAE47DB45BA0D08A1E1E9F3EA1BA87D3EC2D6E4E65D7AFC1,2434,1,14580,interval_2006_07
741D5AF5AA724195E40499DAF9C2A1911EAF3A7A6A5B4DAA7AC5E0934DBC44B0,2434,1,12401.6804199219,interval_2006_07
4156D6B9836776C9DE88F570DEC934D011F65605F9EB42AF8301B46B453E3420,2434,1,708.710021972656,interval_2006_07
BD82BA2061C72EB2FDFC34AD831B7A0E33C57B6587E1D690B5308EB60182A371,2434,1,16947,interval_2006_07
4CD2D1E887AA035B46386D4B90FA16B1C41EEC16FB4E9B138B732C7F913F2D4E,2434,1,69095.40234375,interval_2006_07
BF89EB5FE517FECBD845B2797B2CAE42CFAC040756107245AA38078D27B16279,2434,1,6200,interval_2006_07
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,2434,1,7962.01000976563,interval_2006_07
76AD337CDC51B551D7ED37919FB7BE04E0352ECD4201218E895C66C426EF892C,2434,1,2196846.3125,interval_2006_07
F672D35CA9908310FB5100C2572ACE529F1F82291BD3E30D67714F7D204D9BD9,2434,1,790.080017089844,interval_2006_07
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,2434,2,332565.803710938,interval_2006_07
9C82C9BF9030CE773EBC936B5EB0D4CEE2605F91419AF2133B24D9E26120C8A3,2434,1,2496,interval_2006_07
3409A792DFBCF728B94A2DF9FFAEAC4564674848B4985FF7EDBC27B84FAB7773,1393,3,895182.814941406,interval_2006_07
1CA094B752178A00D0DAB81D2B57AF833D16221A5E9AC38167100BC586216614,1393,3,2968366.28125,interval_2006_07
FBFE1AC15034E98B48A517FAB76ABE688BF75B5145AA9DBB14612BC007C1B14F,1393,2,138777.867919922,interval_2006_07
D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,1393,2,710398.955078125,interval_2006_07
2EDB84F873D1720009F7FE2B6EBFA04329C6829EDFD154525B24987A3D52E2AD,1393,1,2330.55004882813,interval_2006_07
B4C4FB76B4C0C51C1F666DDD4282AC3319B78F3D6ADFE541D655917092CFBEE2,1393,1,15105.759765625,interval_2006_07
68EC08A650DE8F3A4CA586C2B29B67557B4B649B681C23E3B6A898F2058F749D,1393,1,29544.19921875,interval_2006_07
FF070E9BC26D1D77B368EC07D57AEDEBF53A313EA20046C28F4B5E8541529644,1393,1,13938.7094726563,interval_2006_07
52C221626E5A1CED5064BDF12BA7DB7C8E555AEE33ECDE21F41B50EF17A38196,1393,1,19788.330078125,interval_2006_07
F31267A358BD041181683AC6E42E8AA92ECD54A4C7B4988A4B347C94BAC3182D,1393,1,1036.0400390625,interval_2006_07
C49E201600E431B8C579817E8AE9DA71DC56031066A5DBCA7BF5D3219E55339B,1393,1,504.399993896484,interval_2006_07
5A41EED6C59AC1EDF201EFDFA73A11F19BE67EF68B30E9CC5053AF22875120BA,1393,1,7916.2099609375,interval_2006_07
503E5B494542BF2893405540A6D716F7A63FF75B0F84B5C2F1D5D9465A19D826,2229,1,359283.40625,interval_2006_07
C23172049C34E96BB49B8DC6D452D2F2CA9DDBBBDB0D17962D9C1A8BD06567F1,4675,1,3793,interval_2006_07
19D6D465F1F2B86AD0A01FAE0259C3FAB9C52BEA4195364DB04F0651BDC0F4D4,4675,4,44929.9399414063,interval_2006_07
96BFA5EE90814CBD5C0D8579EF0756BF1C811AF96B52A9B6B50748AC8C9EFEC0,2910,1,2663.52011108398,interval_2006_07
93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,2910,1,2071.67999267578,interval_2006_07
EFF6C26ED95AC4463C3F0D5AF5434FE04425FDAEE049472EE951689517E7E2FF,2910,1,4960,interval_2006_07
284A793F063148E59ED83B5E13B6F298D23AACA3135A7363DA0704436C1B75FB,2910,1,3691.76013183594,interval_2006_07
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,2910,1,5723941.5,interval_2006_07
2236625B9082AD13E72407B44FA2E57E4DF38D31A96018ACB660CA6A323A89F3,2910,1,346.640014648438,interval_2006_07
D62366C934D278B64A9EDB849E45B5B08484C9F1F376478C424A69DF03117699,2910,2,106904.258911133,interval_2006_07
292F0F0B8982AD39BD9642ED97977833B06B07E525B39DD2544B92FA1448C25A,2910,1,5986.08984375,interval_2006_07
8AEE7F2B3E36503C09ADEA7354281331095C3CE286D07F634C5C731FDDB25761,2910,1,7571.11987304688,interval_2006_07
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,2910,2,85587.501953125,interval_2006_07
73F9D58E9218036A5A7925CAA2AC107CBD754996206665179E30EAF2D3B6FC5E,3030,1,9925,interval_2006_07
494441FB26A91DD14C6FB7489525F45A99D4C9B06693ECA2491D88899BD6C561,3030,3,32684313.875,interval_2006_07
06293F6EE72354A5EEC27E3925EA2F31420BC3BF0D984801512A4FB156358E10,3030,2,1413999.640625,interval_2006_07
A405944F2300FF1401BE3EE7ECDCDC7B86E83CAC9354305CED6A763AD70D74A9,3030,2,469781.375,interval_2006_07
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,3030,1,4130,interval_2006_07
2FAD12511AA5BDD99C6BD60EE09D8B2C1F03D2692B035B154A63C3CD30EA3308,1089,1,15036.6201171875,interval_2006_07
0C5641693D1305AA525B95B468C62769F9011A8AC74A18670FF0DA1DC378B959,1089,1,13659.8203125,interval_2006_07
241D8F6642EC24B3C16E478E3FB0B7823E7E465012E79009877AAA2DE49EF7D1,1089,1,1915.0400390625,interval_2006_07
BEA704951F78F6206B131BE9FACD666E66E5939910623E8580ACB79F4696442C,4211,1,536341.375,interval_2006_07
25CE8A50D359841FDD4DC7531B3562F57BB43B3ADBE436B67EB54FC4132C8DAB,4211,4,179411.65222168,interval_2006_07
989687D7C007FB8940E148269BD1C2F48876FB0953B2047A8DE0CCFC6D7F6980,4211,5,89480.9891967774,interval_2006_07
2067DC776D1DEE682E338D5BDF2FAFF656A199BA8C65B700D0772CD9404A28CF,4211,4,20729.9502258301,interval_2006_07
D4D2E1C06944A9D89BF42D277B9FA290B4D68A873FB82943562B733E4FDD2FB9,4211,7,646903.583892822,interval_2006_07
0A45FA9EAFA155A652DCAFBA08DF9B4BF701E30ABBB57BF7718BB47DF84207A5,4646,6,2696845.92355347,interval_2006_07
EDD882111F78B7A2F97856D89A3CE0B69F47D22E439CE75BACA00216DED4F059,4646,3,13097.6701660156,interval_2006_07
231728AE658DF5F67DE00CBD2B6F24F04EF33377DE281117BBA359DFB4CEA28C,4646,1,1766.56005859375,interval_2006_07
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,1082,1,15260.400390625,interval_2006_07
648B6285AF072F95A47296A5F6B2ED0F033063B5034F78B51A7A8AAA82ABECE6,1082,2,222313.470703125,interval_2006_07
44FC2A12F7EE6A84BD705D5E19763DEAAC10C0B71062361DAAFD33EC337DA71A,1082,1,1207.79998779297,interval_2006_07
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1082,1,22131,interval_2006_07
68A2F4B84714EC1829E0AC28D29F204FDEBFF70F71F2A22FDE65461FF3ADDDFF,8122,1,60710.478515625,interval_2006_07
674AD1BEF3E8212603AE9A07EAFB6E7014602F589C1E4EB4135D61EB3685FCFD,8122,1,1957.43994140625,interval_2006_07
EFEF2006408C9BF676E67DFD79CA4AC8F4E2236396773A1B07910F455A630AEE,8122,1,2496,interval_2006_07
3EE54F1625227C67E1ED1E8AADCB8DB7E0EAC784F6B11595A589E00465C4C22D,8122,1,2482,interval_2006_07
69136D78F5413184DEDBDFEC5C6EC84B22BB6E5DCD1094453056122BFE76720B,8122,1,869.760009765625,interval_2006_07
B3E0FD522207C8C5AEA81FC57D6965D5D991ADD89876A1705055DD7AAB7EEFC7,8122,1,2182.94995117187,interval_2006_07
E3A5A7B89C7A6E6DADA0DB86D1796A9F3190EBA6853B98B1A80ACEA6D3329A4A,8122,1,30937.6005859375,interval_2006_07
B156698FA5FC124931D96CF5B5BD945A4193A96BA62F703F4D4744CBC6D2FB6D,8122,1,3870,interval_2006_07
F528BEC475BD1E0F79259B2E943C62A8B2D1382032F6DDF19F90EDF27B4E278A,8122,1,2591.94995117188,interval_2006_07
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,8122,1,370.559997558594,interval_2006_07
979A9B2F6CCF5A2655937F3C323AA91035ECFF7F5D19AABF4A9994591EB3B2EF,8122,1,4277.64001464844,interval_2006_07
4CE683198D1988956A9467C38F7C31A77267B4563430CEF1229B83E2C35DCB2E,8122,1,960.219970703125,interval_2006_07
3BE59C35E1BFCEE14744A27D1026D2E8F5690AEFBA6276A6EFADA053A2D4F534,8122,1,23427.359375,interval_2006_07
BC0BF2E7511DBB53DBD56839C96E212762845418F6BCF4F0B57D20FEA25A2188,8122,1,14318.3002929688,interval_2006_07
8E3D3FC7191560A9E4D5B211FC45FE512AA082410BBB6BCCBDAA72758D07EDDA,8122,1,1088.2099609375,interval_2006_07
233C29FA2E67D9E99661CF7ABDF39D6AC6BAEC0D61A8BF7ACA5B2A341DB24E7D,8122,1,32471.16015625,interval_2006_07
5A41EED6C59AC1EDF201EFDFA73A11F19BE67EF68B30E9CC5053AF22875120BA,8122,1,139013.91796875,interval_2006_07
CE5915426EDEAF036F99AEA2284FEDF4338DAAB15618F8D8924A7B78D0CFA045,8122,1,2992.35009765625,interval_2006_07
549DB4EF525043F50D2173C29347FE391310F9E0EA10DDE919839D19ABF1AABD,8122,1,3102.84008789063,interval_2006_07
F8F1FAA7804D5A5B8495B44A8586C93F19689545D2D96B5CBBB19221519EC076,8122,1,17163,interval_2006_07
082B0127DF20EE9ABA7A804D2313D8729F48802BB5EF91F43B4DFA1DD4C03E4D,8122,1,1200,interval_2006_07
81A56728305B23CED4271E85C1C3CCF6F2680AF5231CABD61B3434FC40D6896D,8122,1,2654,interval_2006_07
4F041995909348A972258A49F0EA4DD0F1AEE47DA660396688699BE3C5B383F6,8122,1,8035.96020507812,interval_2006_07
93E844FE1AC70363ACC25C875A81A3C2EE7ED2364EA24705F5D877FBB5C4CEE8,8122,1,1164,interval_2006_07
DCF3F0DD9DF652FC8B064F143BE61B6316597A64B4E743D24B0030BAF9B79803,8122,1,2650,interval_2006_07
142E02E3080113F55F5DFC72C3F58F9BA2BD0416167FFB238010B0AC98BD4C07,8122,1,1145.88000488281,interval_2006_07
88C42C7039F05F1CD446A676D49ABE520B7016BC87BF570874E80BD2F11C48C8,8122,1,2739.23999023438,interval_2006_07
7BD8DA430EC6A64C5278A5087EDDDCFD54EE849C1B904B1F1BFF9FE3FB8E5553,8122,1,2049.53002929688,interval_2006_07
9DC272EBF6F15E0B97F49C222ECE1B68E30A31218EFD0FC9431C414033A2DCC5,8122,1,403.440002441406,interval_2006_07
0D8E6484CB9716B07B6C77FDAD4D31811A9B3082E8A56ED31A4A3CE3BD08F828,8122,1,5935.5,interval_2006_07
50154C7B5E14CCEFC3EDBACF9AA6A051535C6A93E708805F4E988D33659168EB,8122,1,22211.3994140625,interval_2006_07
AB1791DB28AAB3CA37BC83DCCC4352298911D3CAE59331134DD82CA74C9DC015,8122,1,1330,interval_2006_07
78EFD077D19A87B47B806EB9E8A7D4236FAE9529E54ACBCEA5796C58A3D977FC,8122,1,751.199981689453,interval_2006_07
577EE8271B441D7FC0B4ACED3EA5E8F010563C61BAC51B3D3BDF8EDAA5ACDD72,8122,1,5810,interval_2006_07
32EEE26A9A37F92217383B7926123D52B75D0EF29289F0329225DE73B4ED915F,8122,1,4840.16015625,interval_2006_07
F6A25DB380DFC5DAD5687B11877E2E4A0B96B80862F052347FD578491EF78097,8122,1,5472,interval_2006_07
1C6EC1F8E25B016DB87AC7C6CDC9FD74E36F38CFD1673CB9480E1F9ED238F425,8122,1,3035,interval_2006_07
D7E5CDFAAACF0B7F90CD7FBB7F8126EB1255FF5547B0834A227723386F131B08,8122,1,3032.75,interval_2006_07
5BC24025562E735BAE985E7C2E9424522DFBA7C4B6F1E95D0A245813A04B7771,8122,1,3201,interval_2006_07
E6FBC32059211E85E235011A5E8D4C5A37E54E298B13DE19262EF86E270E53FC,8122,1,1645,interval_2006_07
A917DF5AF099BA7EE6EB68360D5EBF6E85FACB8366D2BCDA656653F34B9EC406,8122,1,63391.791015625,interval_2006_07
EB1D799B851446E55AEB967F9659BBA51924A2A8E91EC2B8A93DBBB78F27A9A2,8122,1,18900,interval_2006_07
4691E8CE68DAF8EDB251985E7B0AE15B423A7E22C92A4942684BE0EDE8C72CC0,8122,1,1183.5,interval_2006_07
896C0E0DE76A43818B5FCA1EA5488DB27B6BD59F8364CBF9755A846DF2C20097,8122,1,1612.9599609375,interval_2006_07
1570AB16CF4752642A2BDB9D493E8F48C95106903DA755ACA9B1B6156BD1F6E1,8122,1,3060.68005371094,interval_2006_07
4356F4371918FF48677CBB0AAB6CE5008DCB4777B1C38E7C8312F85C5B0BB282,8122,1,7465.07983398438,interval_2006_07
CEAFEED3ED05C91D74CE8DE261F351A2E56F47B769FB316D5F0B6434FC4795A3,8122,1,2521.5,interval_2006_07
6E2DA6C8D9373AEEB7D5BE634E74EB0005EDFAC2F2B7AF6A07F291AC79FAC071,8122,1,4665,interval_2006_07
E30B927536F61331175A68BC7A08D889C65901DBE6824FE8ED84680AF71FAB48,8122,1,1309.35998535156,interval_2006_07
152B67836FC81402118F1B5D4A87C12E3125AA873CDDE082CD6CFF26F3E96593,8122,1,794.029998779297,interval_2006_07
541532C1978CFC740F17F22C4E6107E0CFC0446EEA80EAB9DAE41F9AA6AE3792,8122,1,397.5,interval_2006_07
0E6E41DA993142E6DE05A8BAB736CDD2C61EFA0D04650E9F6C860FE4EA7242B8,8122,1,358.799987792969,interval_2006_07
A2D0C13790C3E409C825E25214303B2E0AB0A1071E3E1997C5F73FCE2D5E2BDC,8122,1,2805.59997558594,interval_2006_07
ADFF18A56167B77F87D8DF548BEF8C5F4AD4A774572E8E8D206E19659C2B9246,8122,1,289,interval_2006_07
B6A352B488E5B6108E29551EA0BBB02B11FF104F9031DCA87081800E434DED04,8122,1,1734.55996704102,interval_2006_07
BCFF853D0746C86AE8CE08BB012A59496C8A7CD809D3325F8B197BBAC39C16C0,8122,1,14151.25,interval_2006_07
7C45D5C36EEA033EE8C487408E9428CBEC67A338A6F94919C4AF35C8C8405829,8122,1,1068,interval_2006_07
63B901904839FBDBDA92D4188BDCF12F1CD243CC68508A2163BFD70298F7A8FD,8122,1,2995.19995117188,interval_2006_07
D8A676D0FF327303C5AC7008A1874119AE5C02F43E14F0C1FC7DBBC753A89D1E,8122,1,460,interval_2006_07
1061796C42F184760E3BAF45DC443875C42284348C2B209B70F02ED964EDAC7E,8122,1,4136.99987792969,interval_2006_07
15B6D32B7474232D55C7E18944125467D63B5D7323395C16048F05C429FFCA51,8122,1,1737.26000976563,interval_2006_07
241E7D70D69507820098E85AB1593B218646E3B68FF1B77007F2394099ECB17A,8122,1,273529.5078125,interval_2006_07
AA8BEE79868007A10B728A992048CD36601D9A607FA6644616080FC8AE4402FA,8122,1,20515.55078125,interval_2006_07
73A3EEB5CD4E1B296725C10E5AB5A22B0DF29AAB49322A5C0FBD71A1DAB3FB33,8122,1,435,interval_2006_07
504B288D74D4B56BD272FAEAFB38F27304B0BD72E26D24790B3DC1F481C6A49D,8122,1,12807.5297851563,interval_2006_07
D6087F6F564F9EB41A21C09C34F0F42832CCF196F8F173AAD398683A64316F4A,8122,1,24128.2998046875,interval_2006_07
27EB9C490B7A77E3ECCB7731349DBE9ECE4852EACF841336CEE0AA21D5077508,8122,2,7738.84008789063,interval_2006_07
1C11833165B677F52CD3D03CE1B06AA9CF752BF2B2B285095F8BAF82E7287C4E,8122,1,356,interval_2006_07
81F3BF4BFE62F9B16730F61D678DA247D580194392DBEA760820233074607D2A,8122,1,366,interval_2006_07
4C4AFA11F7CFB164582811756F70B0C08F76AA402E3112B966D24AEC0EF417AD,8122,1,480,interval_2006_07
C5C19C4BDB58A60A1373BA4928763907C2944CFDD3D8B4927870282DEA755613,8122,1,558,interval_2006_07
2A70DBCD110EDD6E2E83D454D79E47D9BA81845955CFE8E1E03BF1D0EA7BCBC5,8122,1,692.640014648438,interval_2006_07
9577771A3128ABD4F5361DE5FD20B7277D066B5908A085EF6646DA80BA0B9946,8122,1,466,interval_2006_07
0BFC34F8E6217EAAA681604AEF49E3C95AC309C23129FABBB0F6F54C0962553C,8122,1,299.25,interval_2006_07
B95A8BE96B22E6B92456B1D18400E95C26670C8E0820035E5A842162D7CD3788,8122,1,642,interval_2006_07
C783027837319E3C8845706B064F581E7067FCAF72473EE7FB02BA67E08AA8CC,8122,1,860,interval_2006_07
5EA88DD91B3AC688B1D13B1B9EA9AE631AFA31BF3345E6D42BD13D3C1843A27F,8122,1,355,interval_2006_07
0BD0608E5E6033E97E470697C372C4189D34F4AC0B807046123DBB9D8AB8824D,8122,1,892,interval_2006_07
1FF4BE36DA23ED1089F771723A6F25ACE00CFA2E444FBEB5B9881B54FB91D596,8122,1,321.380004882813,interval_2006_07
898E9459519E2AF1EBA06A844D735A12725528F822AEE6B2128AE7F022F18AA3,8122,1,605,interval_2006_07
E827047255A822E857444DF4868694BB4E1F12CAB10E98583E5F7C854FFB3497,1105,1,18831.69921875,interval_2006_07
ACB0AE831AC9F6834E294B6556EEFFF48E4CCD6162BA34659A3FAFA6C0110113,1105,2,741328.08996582,interval_2006_07
083C42AB940BBCC0A3859BC45EFA25AD9C63D65F877E10CBE66F9633B7E83442,1105,6,9745163.06311035,interval_2006_07
B6C8F72A7C8299B52D9E9A6D639D0C8677F83F056F75052535448BD4D6F17314,1105,1,2291.5,interval_2006_07
5BAFFDA135AFD0B803F11E4D0F49D0D307B62414D2A1FAB160B1925D68153871,1105,1,1581.15002441406,interval_2006_07
50CBC52C971831BDA33E79898E5A12813AF64A093148AF7BFA0D96CB7F2F2E10,1105,2,13186.7998046875,interval_2006_07
3E3B4F46B106CE29E3C1F78D77C75FCF3439DB1A69C12E86777870BA2FF96AFE,1105,1,520.650024414063,interval_2006_07
253A178090860867ECF291987564AD253B0AF5F033D9FAE573DAD0DC950DB322,1105,1,5799.46020507813,interval_2006_07
82AD7E022AA1035FA624569E4235B7E60665602F69F48D196D6E577AB3B2F821,1105,5,447456.440795899,interval_2006_07
7AC15CAAC97625B385477A1F6A28C0F58024D0D5466028E0A78ACAFF205D0AA4,1105,1,297.510009765625,interval_2006_07
30F55EC464B5993FE3A30E9CC91F7CA4A0C167800E1705292A9664D61C8A4E5C,1105,2,7574.23010253906,interval_2006_07
EFD73DAD6F8998209721807EF3E22D15847BC9046380DBEBCB4A10F5234013DA,1105,3,87230.9995727539,interval_2006_07
443465ED713331FE0B77A34B12539C2140C79B9FDAF32C7BFD83776E10501445,1105,3,12242253.7421875,interval_2006_07
0EDCE219327723D6AF92286B15C58BB65A813A671BDD77B0DBBE27949E5B0610,1105,2,8633.18017578125,interval_2006_07
AEAA4F3FD2BE52C73A4B443DCE9D0D20A507431D50084E9DD3A32512C23CD107,1105,2,41546.080078125,interval_2006_07
28B91800BA18E765BF2D5CDCADFA1E5980EF7323F1702D070BCF3A2F65ED69E9,1105,1,13826.2001953125,interval_2006_07
