iso2,country,year,is_ets,is_ets_country_ever,accession_year,country_group
SK,Slovakia,2017,TRUE,TRUE,2005,EU-10 (2004)
SK,Slovakia,2018,TRUE,TRUE,2005,EU-10 (2004)
SK,Slovakia,2019,TRUE,TRUE,2005,EU-10 (2004)
SK,Slovakia,2020,TRUE,TRUE,2005,EU-10 (2004)
SK,Slovakia,2021,TRUE,TRUE,2005,EU-10 (2004)
SK,Slovakia,2022,TRUE,TRUE,2005,EU-10 (2004)
UK,United Kingdom,2000,FALSE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2001,FALSE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2002,FALSE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2003,FALSE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2004,FALSE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2005,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2006,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2007,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2008,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2009,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2010,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2011,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2012,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2013,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2014,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2015,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2016,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2017,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2018,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2019,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
UK,United Kingdom,2020,TRUE,TRUE,2005,UK (in until 2020) (alias of GB)
